10,11,24,0.000
10,12,16,0.000
10,13,8,1.481
10,14,8,3.176
10,15,8,6.692
10,16,8,10.979
10,17,8,14.860
10,18,8,17.731
10,19,8,19.708
10,20,8,21.722
10,21,8,25.305
10,22,8,28.939
10,23,8,31.950
10,24,8,34.514
10,25,8,36.688
10,26,8,38.272
10,27,56,0.000
11,1,56,0.000
11,2,32,0.000
11,3,24,0.000
11,4,16,0.000
11,5,16,0.000
11,6,24,0.000
11,7,32,0.000
11,8,32,0.000
11,9,32,0.000
11,10,24,0.000
11,11,24,0.000
11,12,16,0.000
11,13,8,2.275
11,14,8,4.055
11,15,8,7.764
11,16,8,11.949
11,17,8,15.578
11,18,8,18.225
11,19,8,20.090
11,20,8,21.484
11,21,8,24.495
11,22,8,27.950
11,23,8,31.013
11,24,8,33.650
11,25,8,35.900
11,26,8,37.591
11,27,56,0.000
12,1,56,0.000
12,2,32,0.000
12,3,24,0.000
12,4,16,0.000
12,5,16,0.000
12,6,24,0.000
12,7,32,0.000
12,8,32,0.000
12,9,32,0.000
12,10,24,0.000
12,11,24,0.000
12,12,16,0.000
12,13,8,3.289
12,14,8,4.982
12,15,8,8.810
12,16,8,12.856
12,17,8,16.240
12,18,8,18.691
12,19,8,20.414
12,20,8,21.311
12,21,8,23.745
12,22,8,26.954
12,23,8,30.044
12,24,8,32.757
12,25,8,35.072
12,26,8,36.855
12,27,56,0.000
13,1,56,0.000
13,2,32,0.000
13,3,24,0.000
13,4,16,0.000
13,5,16,0.000
13,6,24,0.000
13,7,32,0.000
13,8,32,0.000
13,9,32,0.000
13,10,24,0.000
13,11,24,0.000
13,12,16,0.000
13,13,8,4.535
13,14,8,5.939
13,15,8,9.822
13,16,8,13.702
13,17,8,16.853
13,18,8,19.122
13,19,8,20.638
13,20,8,21.200
13,21,8,23.071
13,22,8,25.984
13,23,8,29.053
13,24,8,31.829
13,25,8,34.204
13,26,8,36.069
13,27,56,0.000
14,1,56,0.000
14,2,32,0.000
14,3,24,0.000
14,4,16,0.000
14,5,16,0.000
14,6,24,0.000
14,7,32,0.000
14,8,32,0.000
14,9,32,0.000
14,10,24,0.000
14,11,24,0.000
14,12,16,0.000
14,13,8,6.020
14,14,8,6.910
14,15,8,10.792
14,16,8,14.490
14,17,8,17.420
14,18,8,19.501
14,19,8,20.779
14,20,8,21.113
14,21,8,22.487
14,22,8,25.062
14,23,8,28.052
14,24,8,30.866
14,25,8,33.296
14,26,8,35.236
14,27,56,0.000
15,1,56,0.000
15,2,32,0.000
15,3,24,0.000
15,4,16,0.000
15,5,16,0.000
15,6,24,0.000
15,7,32,0.000
15,8,32,0.000
15,9,32,0.000
15,10,24,0.000
15,11,24,0.000
15,12,16,0.000
15,13,8,7.712
15,14,8,7.916
15,15,8,11.717
15,16,8,15.223
15,17,8,17.940
15,18,8,19.821
15,19,8,20.863
15,20,8,21.011
15,21,8,21.988
15,22,8,24.204
15,23,8,27.053
15,24,8,29.871
15,25,8,32.347
15,26,8,34.359
15,27,56,0.000
16,1,56,0.000
16,2,32,0.000
16,3,24,0.000
16,4,16,0.000
16,5,16,0.000
16,6,24,0.000
16,7,32,0.000
16,8,32,0.000
16,9,32,0.000
16,10,24,0.000
16,11,24,0.000
16,12,16,0.351
16,13,8,9.059
16,14,8,9.147
16,15,8,12.594
16,16,8,15.902
16,17,8,18.410
16,18,8,20.082
16,19,8,20.900
16,20,8,20.883
16,21,8,21.559
16,22,8,23.417
16,23,8,26.069
16,24,8,28.850
16,25,8,31.362
16,26,8,33.441
16,27,56,0.000
17,1,56,0.000
17,2,32,0.000
17,3,24,0.000
17,4,16,0.000
17,5,16,0.000
17,6,24,0.000
17,7,32,0.000
17,8,32,0.000
17,9,32,0.000
17,10,24,0.000
17,11,24,0.000
17,12,16,1.252
17,13,8,10.160
17,14,8,10.293
17,15,8,13.421
17,16,8,16.529
17,17,8,18.828
17,18,8,20.287
17,19,8,20.879
17,20,8,20.743
17,21,8,21.181
17,22,8,22.700
17,23,8,25.112
17,24,8,27.813
17,25,8,30.343
17,26,8,32.484
17,27,56,0.000
18,1,56,0.000
18,2,32,0.000
18,3,24,0.000
18,4,16,0.000
18,5,16,0.000
18,6,24,0.000
18,7,32,0.000
18,8,32,0.000
18,9,32,0.000
18,10,24,0.000
18,11,24,0.000
18,12,16,2.523
18,13,8,11.200
18,14,8,11.337
18,15,8,14.198
18,16,8,17.104
18,17,8,19.193
18,18,8,20.435
18,19,8,20.797
18,20,8,20.600
18,21,8,20.841
18,22,8,22.047
18,23,8,24.191
18,24,8,26.772
18,25,8,29.297
18,26,8,31.491
18,27,56,0.000
19,1,56,0.000
19,2,32,0.000
19,3,24,0.000
19,4,16,0.000
19,5,16,0.000
19,6,24,0.000
19,7,32,0.000
19,8,32,0.000
19,9,32,0.000
19,10,24,0.000
19,11,24,0.000
19,12,16,3.997
19,13,8,12.316
19,14,8,12.297
19,15,8,14.925
19,16,8,17.626
19,17,8,19.504
19,18,8,20.526
19,19,8,20.667
19,20,8,20.446
19,21,8,20.529
19,22,8,21.450
19,23,8,23.313
19,24,8,25.737
19,25,8,28.230
19,26,8,30.465
19,27,56,0.000
20,1,56,0.000
20,2,32,0.000
20,3,24,0.000
20,4,16,0.000
20,5,16,0.000
20,6,24,0.000
20,7,32,0.000
20,8,32,0.000
20,9,32,0.000
20,10,24,0.000
20,11,24,0.000
20,12,16,5.587
20,13,8,13.535
20,14,8,13.220
20,15,8,15.600
20,16,8,18.096
20,17,8,19.760
20,18,8,20.561
20,19,8,20.500
20,20,8,20.274
20,21,8,20.235
20,22,8,20.901
20,23,8,22.481
20,24,8,24.718
20,25,8,27.150
20,26,8,29.411
20,27,56,0.000
21,1,56,0.000
21,2,32,0.000
21,3,24,0.000
21,4,16,0.000
21,5,16,0.000
21,6,24,0.000
21,7,32,0.000
21,8,32,0.000
21,9,32,0.000
21,10,24,0.000
21,11,24,0.000
21,12,16,7.244
21,13,8,14.841
21,14,8,14.157
21,15,8,16.224
21,16,8,18.512
21,17,8,19.960
21,18,8,20.531
21,19,8,20.318
21,20,8,20.080
21,21,8,19.949
21,22,8,20.392
21,23,8,21.697
21,24,8,23.724
21,25,8,26.066
21,26,8,28.335
21,27,56,0.000
22,1,56,0.000
22,2,32,0.000
22,3,24,0.000
22,4,16,0.000
22,5,16,0.000
22,6,24,0.000
22,7,32,0.000
22,8,32,0.000
22,9,32,0.000
22,10,24,0.000
22,11,24,0.225
22,12,16,8.709
22,13,8,16.216
22,14,8,15.148
22,15,8,16.796
22,16,8,18.874
22,17,8,20.103
22,18,8,20.417
22,19,8,20.148
22,20,8,19.866
22,21,8,19.663
22,22,8,19.916
22,23,8,20.959
22,24,8,22.762
22,25,8,24.987
22,26,8,27.243
22,27,56,0.000
23,1,56,0.000
23,2,32,0.000
23,3,24,0.000
23,4,16,0.000
23,5,16,0.000
23,6,24,0.000
23,7,32,0.000
23,8,32,0.000
23,9,32,0.000
23,10,24,0.056
23,11,24,0.976
23,12,16,9.864
23,13,8,17.386
23,14,8,16.215
23,15,8,17.316
23,16,8,19.181
23,17,8,20.182
23,18,8,20.248
23,19,8,19.967
23,20,8,19.641
23,21,8,19.371
23,22,8,19.464
23,23,8,20.264
23,24,8,21.837
23,25,8,23.922
23,26,8,26.144
23,27,56,0.000
24,1,56,0.000
24,2,32,0.000
24,3,24,0.000
24,4,16,0.000
24,5,16,0.000
24,6,24,0.000
24,7,32,0.000
24,8,32,0.000
24,9,32,0.000
24,10,24,0.300
24,11,24,1.989
24,12,16,10.803
24,13,8,18.429
24,14,8,17.305
24,15,8,17.782
24,16,8,19.431
24,17,8,20.199
24,18,8,20.040
24,19,8,19.765
24,20,8,19.403
24,21,8,19.073
24,22,8,19.029
24,23,8,19.610
24,24,8,20.952
24,25,8,22.879
24,26,8,25.046
24,27,56,0.000
25,1,56,0.000
25,2,32,0.000
25,3,24,0.000
25,4,16,0.000
25,5,16,0.000
25,6,24,0.000
25,7,32,0.000
25,8,32,0.000
25,9,32,0.000
25,10,24,0.797
25,11,24,3.076
25,12,16,11.642
25,13,8,19.383
25,14,8,18.373
25,15,8,18.194
25,16,8,19.623
25,17,8,20.120
25,18,8,19.839
25,19,8,19.538
25,20,8,19.151
25,21,8,18.767
25,22,8,18.607
25,23,8,18.992
25,24,8,20.110
25,25,8,21.865
25,26,8,23.959
25,27,56,0.000
26,1,56,0.000
26,2,32,0.000
26,3,24,0.000
26,4,16,0.000
26,5,16,0.000
26,6,24,0.000
26,7,32,0.000
26,8,32,0.000
26,9,32,0.000
26,10,24,1.566
26,11,24,4.141
26,12,16,12.452
26,13,8,20.271
26,14,8,19.345
26,15,8,18.596
26,16,8,19.747
26,17,8,19.960
26,18,8,19.641
26,19,8,19.294
26,20,8,18.882
26,21,8,18.452
26,22,8,18.194
26,23,8,18.406
26,24,8,19.311
26,25,8,20.887
26,26,8,22.891
26,27,56,0.000
27,1,56,0.000
27,2,32,0.000
27,3,24,0.000
27,4,16,0.000
27,5,16,0.000
27,6,24,0.000
27,7,32,0.000
27,8,32,0.000
27,9,32,0.000
27,10,24,2.601
27,11,24,5.150
27,12,16,13.262
27,13,8,21.088
27,14,8,20.115
27,15,8,19.094
27,16,8,19.800
27,17,8,19.746
27,18,8,19.427
27,19,8,19.038
27,20,8,18.597
27,21,8,18.128
27,22,8,17.787
27,23,8,17.848
27,24,8,18.556
27,25,8,19.951
27,26,8,21.850
27,27,56,0.000
28,1,56,0.000
28,2,32,0.000
28,3,24,0.000
28,4,16,0.000
28,5,16,0.000
28,6,24,0.000
28,7,32,0.000
28,8,32,0.000
28,9,32,0.000
28,10,24,3.889
28,11,24,6.098
28,12,16,14.063
28,13,8,21.786
28,14,8,20.782
28,15,8,19.642
28,16,8,19.773
28,17,8,19.505
28,18,8,19.189
28,19,8,18.770
28,20,8,18.297
28,21,8,17.794
28,22,8,17.384
28,23,8,17.316
28,24,8,17.844
28,25,8,19.062
28,26,8,20.845
28,27,56,0.000
29,1,56,0.000
29,2,32,0.000
29,3,24,0.000
29,4,16,0.000
29,5,16,0.000
29,6,24,0.000
29,7,32,0.000
29,8,32,0.000
29,9,32,0.000
29,10,24,5.414
29,11,24,6.986
29,12,16,14.814
29,13,8,22.395
29,14,8,21.392
29,15,8,20.204
29,16,8,19.633
29,17,8,19.286
29,18,8,18.926
29,19,8,18.487
29,20,8,17.985
29,21,8,17.450
29,22,8,16.984
29,23,8,16.807
29,24,8,17.174
29,25,8,18.222
29,26,8,19.883
29,27,56,0.000
30,1,56,0.000
30,2,32,0.000
30,3,24,0.000
30,4,16,0.000
30,5,16,0.000
30,6,24,0.000
30,7,32,0.000
30,8,32,0.000
30,9,32,0.000
30,10,24,7.161
30,11,24,7.801
30,12,16,15.498
30,13,8,22.949
30,14,8,21.960
30,15,8,20.602
30,16,8,19.562
30,17,8,19.059
30,18,8,18.652
30,19,8,18.188
30,20,8,17.660
30,21,8,17.097
30,22,8,16.586
30,23,8,16.319
30,24,8,16.546
30,25,8,17.434
30,26,8,18.969
30,27,56,0.000
31,1,56,0.000
31,2,32,0.000
31,3,24,0.000
31,4,16,0.000
31,5,16,0.000
31,6,24,0.000
31,7,32,0.000
31,8,32,0.000
31,9,32,0.227
31,10,24,8.724
31,11,24,8.690
31,12,16,16.119
31,13,8,23.469
31,14,8,22.417
31,15,8,20.885
31,16,8,19.559
31,17,8,18.846
31,18,8,18.367
31,19,8,17.874
31,20,8,17.324
31,21,8,16.737
31,22,8,16.191
31,23,8,15.852
31,24,8,15.958
31,25,8,16.700
31,26,8,18.107
31,27,56,0.000
32,1,56,0.000
32,2,32,0.000
32,3,24,0.000
32,4,16,0.000
32,5,16,0.000
32,6,24,0.000
32,7,32,0.000
32,8,32,0.057
32,9,32,1.017
32,10,24,9.801
32,11,24,9.495
32,12,16,16.726
32,13,8,23.928
32,14,8,22.756
32,15,8,21.108
32,16,8,19.589
32,17,8,18.661
32,18,8,18.078
32,19,8,17.548
32,20,8,16.977
32,21,8,16.372
32,22,8,15.799
32,23,8,15.404
32,24,8,15.410
32,25,8,16.019
32,26,8,17.301
32,27,56,0.000
33,1,56,0.000
33,2,32,0.000
33,3,24,0.000
33,4,16,0.000
33,5,16,0.000
33,6,24,0.000
33,7,32,0.014
33,8,32,0.297
33,9,32,2.013
33,10,24,10.604
33,11,24,10.202
33,12,16,17.298
33,13,8,24.314
33,14,8,23.007
33,15,8,21.290
33,16,8,19.636
33,17,8,18.507
33,18,8,17.795
33,19,8,17.214
33,20,8,16.622
33,21,8,16.003
33,22,8,15.412
33,23,8,14.976
33,24,8,14.900
33,25,8,15.392
33,26,8,16.552
33,27,56,0.000
34,1,56,0.000
34,2,32,0.000
34,3,24,0.000
34,4,16,0.000
34,5,16,0.000
34,6,24,0.004
34,7,32,0.085
34,8,32,0.726
34,9,32,3.010
34,10,24,11.271
34,11,24,10.808
34,12,16,17.807
34,13,8,24.632
34,14,8,23.198
34,15,8,21.438
34,16,8,19.691
34,17,8,18.382
34,18,8,17.526
34,19,8,16.877
34,20,8,16.261
34,21,8,15.633
34,22,8,15.031
34,23,8,14.567
34,24,8,14.427
34,25,8,14.817
34,26,8,15.860
34,27,56,0.000
35,1,56,0.000
35,2,32,0.000
35,3,24,0.000
35,4,16,0.000
35,5,16,0.001
35,6,24,0.024
35,7,32,0.245
35,8,32,1.297
35,9,32,3.916
35,10,24,11.866
35,11,24,11.318
35,12,16,18.235
35,13,8,24.894
35,14,8,23.348
35,15,8,21.557
35,16,8,19.745
35,17,8,18.282
35,18,8,17.275
35,19,8,16.543
35,20,8,15.898
35,21,8,15.263
35,22,8,14.658
35,23,8,14.178
35,24,8,13.990
35,25,8,14.293
35,26,8,15.226
35,27,56,0.000
36,1,56,0.000
36,2,32,0.000
36,3,24,0.000
36,4,16,0.000
36,5,16,0.007
36,6,24,0.079
36,7,32,0.508
36,8,32,1.952
36,9,32,4.699
36,10,24,12.405
36,11,24,11.741
36,12,16,18.579
36,13,8,25.109
36,14,8,23.470
36,15,8,21.653
36,16,8,19.793
36,17,8,18.202
36,18,8,17.046
36,19,8,16.220
36,20,8,15.537
36,21,8,14.897
36,22,8,14.295
36,23,8,13.810
36,24,8,13.588
36,25,8,13.817
36,26,8,14.647
36,27,56,0.000
37,1,56,0.000
37,2,32,0.000
37,3,24,0.000
37,4,16,0.002
37,5,16,0.025
37,6,24,0.186
37,7,32,0.869
37,8,32,2.639
37,9,32,5.354
37,10,24,12.885
37,11,24,12.087
37,12,16,18.846
37,13,8,25.284
37,14,8,23.571
37,15,8,21.729
37,16,8,19.832
37,17,8,18.136
37,18,8,16.842
37,19,8,15.912
37,20,8,15.184
37,21,8,14.537
37,22,8,13.944
37,23,8,13.462
37,24,8,13.218
37,25,8,13.387
37,26,8,14.122
37,27,56,0.000
38,1,56,0.000
38,2,32,0.000
38,3,24,0.000
38,4,16,0.008
38,5,16,0.065
38,6,24,0.357
38,7,32,1.312
38,8,32,3.318
38,9,32,5.885
38,10,24,13.296
38,11,24,12.364
38,12,16,19.048
38,13,8,25.424
38,14,8,23.656
38,15,8,21.787
38,16,8,19.862
38,17,8,18.082
38,18,8,16.662
38,19,8,15.626
38,20,8,14.844
38,21,8,14.188
38,22,8,13.607
38,23,8,13.136
38,24,8,12.880
38,25,8,12.999
38,26,8,13.648
38,27,56,0.000
39,1,56,0.000
39,2,32,0.000
39,3,24,0.000
39,4,16,0.024
39,5,16,0.138
39,6,24,0.596
39,7,32,1.814
39,8,32,3.960
39,9,32,6.297
39,10,24,13.628
39,11,24,12.582
39,12,16,19.198
39,13,8,25.533
39,14,8,23.725
39,15,8,21.831
39,16,8,19.882
39,17,8,18.036
39,18,8,16.506
39,19,8,15.365
39,20,8,14.523
39,21,8,13.854
39,22,8,13.287
39,23,8,12.830
39,24,8,12.572
39,25,8,12.652
39,26,8,13.222
39,27,56,0.000
40,1,56,0.000
40,2,32,0.000
40,3,24,0.000
40,4,16,0.059
40,5,16,0.253
40,6,24,0.901
40,7,32,2.351
40,8,32,4.544
40,9,32,6.595
40,10,24,13.881
40,11,24,12.747
40,12,16,19.306
40,13,8,25.614
40,14,8,23.779
40,15,8,21.862
40,16,8,19.893
40,17,8,17.997
40,18,8,16.373
40,19,8,15.132
40,20,8,14.227
40,21,8,13.540
40,22,8,12.984
40,23,8,12.547
40,24,8,12.292
40,25,8,12.341
40,26,8,12.841
40,27,56,0.000
41,1,56,0.000
41,2,32,0.000
41,3,24,0.000
41,4,16,0.122
41,5,16,0.415
41,6,24,1.264
41,7,32,2.899
41,8,32,5.057
41,9,32,6.787
41,10,24,14.054
41,11,24,12.863
41,12,16,19.380
41,13,8,25.671
41,14,8,23.818
41,15,8,21.882
41,16,8,19.897
41,17,8,17.963
41,18,8,16.262
41,19,8,14.930
41,20,8,13.959
41,21,8,13.249
41,22,8,12.702
41,23,8,12.285
41,24,8,12.038
41,25,8,12.064
41,26,8,12.502
41,27,56,0.000
42,1,56,0.000
42,2,32,0.000
42,3,24,0.000
42,4,16,0.226
42,5,16,0.627
42,6,24,1.673
42,7,32,3.439
42,8,32,5.490
42,9,32,6.881
42,10,24,14.151
42,11,24,12.934
42,12,16,19.424
42,13,8,25.705
42,14,8,23.842
42,15,8,21.892
42,16,8,19.895
42,17,8,17.934
42,18,8,16.172
42,19,8,14.760
42,20,8,13.723
42,21,8,12.984
42,22,8,12.442
42,23,8,12.045
42,24,8,11.809
42,25,8,11.818
42,26,8,12.201
42,27,56,0.000
43,1,56,0.000
43,2,32,0.000
43,3,24,0.000
43,4,16,0.383
43,5,16,0.889
43,6,24,2.115
43,7,32,3.952
43,8,32,5.838
43,9,32,6.884
43,10,24,14.177
43,11,24,12.962
43,12,16,19.441
43,13,8,25.718
43,14,8,23.851
43,15,8,21.894
43,16,8,19.889
43,17,8,17.910
43,18,8,16.104
43,19,8,14.622
43,20,8,13.522
43,21,8,12.749
43,22,8,12.207
43,23,8,11.827
43,24,8,11.603
43,25,8,11.600
43,26,8,11.934
43,27,56,0.000
44,1,56,0.000
44,2,32,0.000
44,3,24,0.000
44,4,16,0.605
44,5,16,1.196
44,6,24,2.574
44,7,32,4.424
44,8,32,6.100
44,9,32,6.808
44,10,24,14.137
44,11,24,12.947
44,12,16,19.433
44,13,8,25.712
44,14,8,23.847
44,15,8,21.887
44,16,8,19.880
44,17,8,17.893
44,18,8,16.055
44,19,8,14.517
44,20,8,13.357
44,21,8,12.547
44,22,8,11.999
44,23,8,11.631
44,24,8,11.419
44,25,8,11.407
44,26,8,11.698
44,27,56,0.000
45,1,56,0.000
45,2,32,0.000
45,3,24,0.000
45,4,16,0.904
45,5,16,1.541
45,6,24,3.037
45,7,32,4.843
45,8,32,6.277
45,9,32,6.661
45,10,24,14.037
45,11,24,12.891
45,12,16,19.399
45,13,8,25.689
45,14,8,23.829
45,15,8,21.874
45,16,8,19.871
45,17,8,17.884
45,18,8,16.027
45,19,8,14.444
45,20,8,13.229
45,21,8,12.380
45,22,8,11.818
45,23,8,11.457
45,24,8,11.255
45,25,8,11.237
45,26,8,11.490
45,27,56,0.000
46,1,56,0.000
46,2,32,0.000
46,3,24,0.000
46,4,16,1.289
46,5,16,1.915
46,6,24,3.489
46,7,32,5.202
46,8,32,6.373
46,9,32,6.454
46,10,24,13.883
46,11,24,12.795
46,12,16,19.339
46,13,8,25.648
46,14,8,23.801
46,15,8,21.856
46,16,8,19.864
46,17,8,17.884
46,18,8,16.019
46,19,8,14.402
46,20,8,13.139
46,21,8,12.249
46,22,8,11.667
46,23,8,11.306
46,24,8,11.111
46,25,8,11.088
46,26,8,11.307
46,27,56,0.000
47,1,56,0.000
47,2,32,0.000
47,3,24,0.000
47,4,16,1.768
47,5,16,2.309
47,6,24,3.917
47,7,32,5.495
47,8,32,6.393
47,9,32,6.195
47,10,24,13.679
47,11,24,12.659
47,12,16,19.252
47,13,8,25.589
47,14,8,23.763
47,15,8,21.835
47,16,8,19.859
47,17,8,17.894
47,18,8,16.030
47,19,8,14.390
47,20,8,13.086
47,21,8,12.154
47,22,8,11.546
47,23,8,11.178
47,24,8,10.985
47,25,8,10.957
47,26,8,11.147
47,27,56,0.000
48,1,56,0.000
48,2,32,0.000
48,3,24,0.000
48,4,16,2.345
48,5,16,2.711
48,6,24,4.312
48,7,32,5.720
48,8,32,6.294
48,9,32,5.942
48,10,24,13.431
48,11,24,12.485
48,12,16,19.138
48,13,8,25.514
48,14,8,23.716
48,15,8,21.812
48,16,8,19.859
48,17,8,17.915
48,18,8,16.060
48,19,8,14.408
48,20,8,13.069
48,21,8,12.095
48,22,8,11.455
48,23,8,11.073
48,24,8,10.878
48,25,8,10.843
48,26,8,11.007
48,27,56,0.000
49,1,56,0.000
49,2,32,0.000
49,3,24,0.000
49,4,16,3.016
49,5,16,3.119
49,6,24,4.664
49,7,32,5.864
49,8,32,6.093
49,9,32,5.690
49,10,24,13.156
49,11,24,12.274
49,12,16,18.996
49,13,8,25.423
49,14,8,23.661
49,15,8,21.789
49,16,8,19.866
49,17,8,17.948
49,18,8,16.110
49,19,8,14.453
49,20,8,13.086
49,21,8,12.071
49,22,8,11.396
49,23,8,10.992
49,24,8,10.788
49,25,8,10.745
49,26,8,10.884
49,27,56,0.000
50,1,56,0.000
50,2,32,0.000
50,3,24,0.000
50,4,16,3.697
50,5,16,3.605
50,6,24,4.964
50,7,32,5.921
50,8,32,5.823
50,9,32,5.419
50,10,24,12.864
50,11,24,12.032
50,12,16,18.828
50,13,8,25.315
50,14,8,23.600
50,15,8,21.767
50,16,8,19.880
50,17,8,17.994
50,18,8,16.179
50,19,8,14.525
50,20,8,13.135
50,21,8,12.082
50,22,8,11.367
50,23,8,10.936
50,24,8,10.716
50,25,8,10.661
50,26,8,10.778
50,27,56,0.000
51,1,56,0.000
51,2,32,0.000
51,3,24,0.000
51,4,16,4.379
51,5,16,4.164
51,6,24,5.203
51,7,32,5.872
51,8,32,5.527
51,9,32,5.121
51,10,24,12.559
51,11,24,11.765
51,12,16,18.635
51,13,8,25.192
51,14,8,23.533
51,15,8,21.747
51,16,8,19.901
51,17,8,18.054
51,18,8,16.266
51,19,8,14.621
51,20,8,13.215
51,21,8,12.125
51,22,8,11.368
